"dataset","method","classifier","TP_mean","TP_sd","TN_mean","TN_sd","FP_mean","FP_sd","FN_mean","FN_sd","Sensitivity_mean","Sensitivity_sd","Specificity_mean","Specificity_sd","Precision_mean","Precision_sd","F1_mean","F1_sd","Gmean_mean","Gmean_sd","BalancedAccuracy_mean","BalancedAccuracy_sd","MCC_mean","MCC_sd","AUPRC_mean","AUPRC_sd","AUROC_mean","AUROC_sd","runtime_seconds_mean","runtime_seconds_sd","n_train_original_mean","n_train_original_sd","n_train_final_mean","n_train_final_sd"
"hacide","smote","logit",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4.27532196044922e-05,2.50028992883801e-06,800,0,800,0
"hacide","smote","rf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4.27532196044922e-05,2.50028992883801e-06,800,0,800,0
"hacide","smote","svm_rbf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4.27532196044922e-05,2.50028992883801e-06,800,0,800,0
"hacide","smote","xgb",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4.27532196044922e-05,2.50028992883801e-06,800,0,800,0
"hacide","smote_enn","knn",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00437352180480957,5.82975809887664e-05,800,0,800,0
"hacide","smote_enn","logit",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00437352180480957,5.82975809887664e-05,800,0,800,0
"hacide","smote_enn","rf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00437352180480957,5.82975809887664e-05,800,0,800,0
"hacide","smote_enn","svm_rbf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00437352180480957,5.82975809887664e-05,800,0,800,0
"hacide","smote_enn","xgb",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00437352180480957,5.82975809887664e-05,800,0,800,0
"hacide","smote_tomek","knn",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00109257698059082,1.89921013682335e-05,800,0,800,0
"hacide","smote_tomek","logit",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00109257698059082,1.89921013682335e-05,800,0,800,0
"hacide","smote_tomek","rf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00109257698059082,1.89921013682335e-05,800,0,800,0
"hacide","smote_tomek","svm_rbf",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00109257698059082,1.89921013682335e-05,800,0,800,0
"hacide","smote_tomek","xgb",0,0,0,0,200,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.00109257698059082,1.89921013682335e-05,800,0,800,0
"newthyroid1","adasyn","knn",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00142858505249023,2.90323711202428e-05,172,0,284,0
"newthyroid1","adasyn","logit",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00142858505249023,2.90323711202428e-05,172,0,284,0
"newthyroid1","adasyn","rf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00142858505249023,2.90323711202428e-05,172,0,284,0
"newthyroid1","adasyn","svm_rbf",11,0,29,0.957427107756338,3,0.957427107756338,0,0,1,0,0.90625,0.0299195971173856,0.789360805860806,0.0557841887849993,0.881257921466617,0.034261161736699,0.951847588288433,0.0156846750276116,0.953125,0.0149597985586928,0.845647608555888,0.043704798305949,1,0,1,0,0.00142858505249023,2.90323711202428e-05,172,0,284,0
"newthyroid1","adasyn","xgb",11,0,0,0,32,0,0,0,1,0,0,0,0.255813953488372,0,0.407407407407407,0,0,0,0.5,0,NA,NA,0.255813953488372,0,0.5,0,0.00142858505249023,2.90323711202428e-05,172,0,284,0
"newthyroid1","baseline","knn",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1.33514404296875e-05,8.23033459075609e-07,172,0,172,0
"newthyroid1","baseline","logit",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1.33514404296875e-05,8.23033459075609e-07,172,0,172,0
"newthyroid1","baseline","rf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1.33514404296875e-05,8.23033459075609e-07,172,0,172,0
"newthyroid1","baseline","svm_rbf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1.33514404296875e-05,8.23033459075609e-07,172,0,172,0
"newthyroid1","baseline","xgb",11,0,0,0,32,0,0,0,1,0,0,0,0.255813953488372,0,0.407407407407407,0,0,0,0.5,0,NA,NA,0.255813953488372,0,0.5,0,1.33514404296875e-05,8.23033459075609e-07,172,0,172,0
"newthyroid1","borderline_smote","knn",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00165281295776367,0.00144786631532683,172,0,284,0
"newthyroid1","borderline_smote","logit",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00165281295776367,0.00144786631532683,172,0,284,0
"newthyroid1","borderline_smote","rf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00165281295776367,0.00144786631532683,172,0,284,0
"newthyroid1","borderline_smote","svm_rbf",11,0,30.08,1.0770329614269,1.92,1.0770329614269,0,0,1,0,0.94,0.0336572800445906,0.856871794871795,0.0685542397812964,0.921483612040134,0.0405301848268578,0.969385218637706,0.017449268332537,0.97,0.0168286400222953,0.89725647968604,0.05206450346674,1,0,1,0,0.00165281295776367,0.00144786631532683,172,0,284,0
"newthyroid1","borderline_smote","xgb",11,0,0,0,32,0,0,0,1,0,0,0,0.255813953488372,0,0.407407407407407,0,0,0,0.5,0,NA,NA,0.255813953488372,0,0.5,0,0.00165281295776367,0.00144786631532683,172,0,284,0
"newthyroid1","da_smote","knn",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00152248382568359,0.00153800864255961,172,0,284,0
"newthyroid1","da_smote","logit",11,0,31.84,0.374165738677394,0.16,0.374165738677394,0,0,1,0,0.995,0.0116926793336686,0.986666666666667,0.0311804782231162,0.99304347826087,0.0162680755946693,0.997480157480236,0.00589274211098825,0.9975,0.00584633966683428,0.990775771705315,0.0215711887100603,0.986666666666667,0.0311804782231161,0.9975,0.00584633966683428,0.00152248382568359,0.00153800864255961,172,0,284,0
"newthyroid1","da_smote","rf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00152248382568359,0.00153800864255961,172,0,284,0
"newthyroid1","da_smote","svm_rbf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00152248382568359,0.00153800864255961,172,0,284,0
"newthyroid1","da_smote","xgb",11,0,0,0,32,0,0,0,1,0,0,0,0.255813953488372,0,0.407407407407407,0,0,0,0.5,0,NA,NA,0.255813953488372,0,0.5,0,0.00152248382568359,0.00153800864255961,172,0,284,0
"newthyroid1","da_smote_penn","knn",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00298829078674316,8.61036080929848e-05,172,0,283.44,0.58309518948453
"newthyroid1","da_smote_penn","logit",11,0,31.96,0.2,0.04,0.2,0,0,1,0,0.99875,0.00625,0.996666666666667,0.0166666666666667,0.998260869565217,0.00869565217391303,0.999370039370059,0.00314980314970472,0.999375,0.003125,0.997693942926329,0.011530285368356,0.996666666666667,0.0166666666666667,0.999375,0.003125,0.00298829078674316,8.61036080929848e-05,172,0,283.44,0.58309518948453
"newthyroid1","da_smote_penn","rf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00298829078674316,8.61036080929848e-05,172,0,283.44,0.58309518948453
"newthyroid1","da_smote_penn","svm_rbf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00298829078674316,8.61036080929848e-05,172,0,283.44,0.58309518948453
"newthyroid1","da_smote_penn","xgb",11,0,0,0,32,0,0,0,1,0,0,0,0.255813953488372,0,0.407407407407407,0,0,0,0.5,0,NA,NA,0.255813953488372,0,0.5,0,0.00298829078674316,8.61036080929848e-05,172,0,283.44,0.58309518948453
"newthyroid1","ld_smote","knn",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0017494010925293,0.00056034514803361,172,0,284,0
"newthyroid1","ld_smote","logit",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0017494010925293,0.00056034514803361,172,0,284,0
"newthyroid1","ld_smote","rf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0017494010925293,0.00056034514803361,172,0,284,0
"newthyroid1","ld_smote","svm_rbf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0017494010925293,0.00056034514803361,172,0,284,0
"newthyroid1","ld_smote","xgb",11,0,0,0,32,0,0,0,1,0,0,0,0.255813953488372,0,0.407407407407407,0,0,0,0.5,0,NA,NA,0.255813953488372,0,0.5,0,0.0017494010925293,0.00056034514803361,172,0,284,0
"newthyroid1","penn","knn",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00122513771057129,2.71391670659621e-05,172,0,172,0
"newthyroid1","penn","logit",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00122513771057129,2.71391670659621e-05,172,0,172,0
"newthyroid1","penn","rf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00122513771057129,2.71391670659621e-05,172,0,172,0
"newthyroid1","penn","svm_rbf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00122513771057129,2.71391670659621e-05,172,0,172,0
"newthyroid1","penn","xgb",11,0,0,0,32,0,0,0,1,0,0,0,0.255813953488372,0,0.407407407407407,0,0,0,0.5,0,NA,NA,0.255813953488372,0,0.5,0,0.00122513771057129,2.71391670659621e-05,172,0,172,0
"newthyroid1","smote","knn",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00142885208129883,0.00137768916905247,172,0,284,0
"newthyroid1","smote","logit",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00142885208129883,0.00137768916905247,172,0,284,0
"newthyroid1","smote","rf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00142885208129883,0.00137768916905247,172,0,284,0
"newthyroid1","smote","svm_rbf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00142885208129883,0.00137768916905247,172,0,284,0
"newthyroid1","smote","xgb",11,0,0,0,32,0,0,0,1,0,0,0,0.255813953488372,0,0.407407407407407,0,0,0,0.5,0,NA,NA,0.255813953488372,0,0.5,0,0.00142885208129883,0.00137768916905247,172,0,284,0
"newthyroid1","smote_enn","knn",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00304043769836426,4.26990701986643e-05,172,0,282.08,0.4
"newthyroid1","smote_enn","logit",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00304043769836426,4.26990701986643e-05,172,0,282.08,0.4
"newthyroid1","smote_enn","rf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00304043769836426,4.26990701986643e-05,172,0,282.08,0.4
"newthyroid1","smote_enn","svm_rbf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00304043769836426,4.26990701986643e-05,172,0,282.08,0.4
"newthyroid1","smote_enn","xgb",11,0,0,0,32,0,0,0,1,0,0,0,0.255813953488372,0,0.407407407407407,0,0,0,0.5,0,NA,NA,0.255813953488372,0,0.5,0,0.00304043769836426,4.26990701986643e-05,172,0,282.08,0.4
"newthyroid1","smote_tomek","knn",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00177119255065918,2.70016207329729e-05,172,0,284,0
"newthyroid1","smote_tomek","logit",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00177119255065918,2.70016207329729e-05,172,0,284,0
"newthyroid1","smote_tomek","rf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00177119255065918,2.70016207329729e-05,172,0,284,0
"newthyroid1","smote_tomek","svm_rbf",11,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00177119255065918,2.70016207329729e-05,172,0,284,0
"newthyroid1","smote_tomek","xgb",11,0,0,0,32,0,0,0,1,0,0,0,0.255813953488372,0,0.407407407407407,0,0,0,0.5,0,NA,NA,0.255813953488372,0,0.5,0,0.00177119255065918,2.70016207329729e-05,172,0,284,0
"pima","adasyn","knn",52.68,1.0295630140987,82.48,1.50332963783729,17.12,1.42361043360418,1.32,1.0295630140987,0.975555555555556,0.0190659817425685,0.828109090909091,0.0143435979504113,0.755066654266819,0.0136385373590801,0.851065186978462,0.00877819952508547,0.898697154888683,0.00762444568667036,0.901832323232323,0.00787926701469809,0.77094240546087,0.0147394298056096,0.950700895633193,0.0075783607776376,0.969073512906846,0.00483667691187319,0.00732812881469727,0.00134736929398555,614.4,0.5,802,0
"pima","adasyn","logit",40.08,0.640312423743285,71.88,0.832666399786453,27.72,1.02143689640297,13.92,0.640312423743285,0.742222222222222,0.0118576374767275,0.721709090909091,0.00951346428956514,0.591247972116698,0.00913233670761525,0.658132344325222,0.00822922384426582,0.731848749567683,0.00680044106740004,0.731965656565656,0.00682350957823931,0.446151195477521,0.0133130182245335,0.728411183015497,0.00456042744059709,0.81284429479985,0.00197715597804394,0.00732812881469727,0.00134736929398555,614.4,0.5,802,0
"pima","adasyn","rf",54,0,99.56,0.506622805119022,0.04,0.2,0,0,1,0,0.9996,0.002,0.999272727272727,0.00363636363636364,0.999633027522936,0.00183486238532111,0.999799497484265,0.00100251257867601,0.9998,0.001,0.999436024140372,0.0028198792981402,1,0,1,0,0.00732812881469727,0.00134736929398555,614.4,0.5,802,0
"pima","adasyn","svm_rbf",54,0,99.6,0.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00732812881469727,0.00134736929398555,614.4,0.5,802,0
"pima","adasyn","xgb",54,0,0,0,99.6,0.5,0,0,1,0,0,0,0.351566080977846,0.0011459129106188,0.520234113712375,0.00125418060200666,0,0,0.5,0,NA,NA,0.351566080977846,0.00114591291061883,0.5,0,0.00732812881469727,0.00134736929398555,614.4,0.5,802,0
"pima","baseline","knn",38,0,90.6,0.5,9,0,16,0,0.703703703703704,0,0.909636363636364,0.000454545454545485,0.808510638297872,0,0.752475247524752,0,0.800071521646546,0.000199907943530753,0.806670033670034,0.000227272727272743,0.635477351359481,0.000575865089873451,0.861878056378534,0.000109752957508646,0.920165357276468,0.000669659558548474,1.66606903076172e-05,2.52629958469471e-06,614.4,0.5,614.4,0.5
"pima","baseline","logit",33,0,88.6,0.5,11,0,21,0,0.611111111111111,0,0.889555555555556,0.000555555555555587,0.75,0,0.673469387755102,0,0.737304030272787,0.00023024923558207,0.750333333333333,0.000277777777777821,0.528741343880567,0.000707975126391092,0.728582395542288,0.00248216575459975,0.81430228208006,0.00167414889637141,1.66606903076172e-05,2.52629958469471e-06,614.4,0.5,614.4,0.5
"pima","baseline","rf",54,0,99.6,0.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1.66606903076172e-05,2.52629958469471e-06,614.4,0.5,614.4,0.5
"pima","baseline","svm_rbf",54,0,99.6,0.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1.66606903076172e-05,2.52629958469471e-06,614.4,0.5,614.4,0.5
"pima","baseline","xgb",54,0,0,0,99.6,0.5,0,0,1,0,0,0,0.351566080977846,0.0011459129106188,0.520234113712375,0.00125418060200666,0,0,0.5,0,NA,NA,0.351566080977846,0.00114591291061883,0.5,0,1.66606903076172e-05,2.52629958469471e-06,614.4,0.5,614.4,0.5
"pima","borderline_smote","knn",48.84,1.4047538337137,84.56,1.60934769394311,15.04,1.54056266777218,5.16,1.4047538337137,0.904444444444444,0.026013959883587,0.848993939393939,0.0154790765014966,0.764907363095444,0.0190451073149538,0.82861132998754,0.0170321615600669,0.876149947591052,0.014410423216647,0.876719191919192,0.014614314081552,0.730154731588385,0.027750942305395,0.93010775854133,0.00862299057860359,0.954461167227834,0.00581828180836152,0.0065910816192627,6.12696706391406e-05,614.4,0.5,802,0
"pima","borderline_smote","logit",40.56,0.506622805119022,76.64,0.860232526704263,22.96,0.934523051258412,13.44,0.506622805119022,0.751111111111111,0.00938190379850045,0.769490909090909,0.00897008560749953,0.63866896952275,0.00817007040354457,0.690272377132277,0.0051441478154596,0.760204281633227,0.00436536820943308,0.76030101010101,0.00436271516841833,0.504806328606044,0.0087531363429308,0.727538346487347,0.00299735122901331,0.816101608679387,0.00166436238467041,0.0065910816192627,6.12696706391406e-05,614.4,0.5,802,0
"pima","borderline_smote","rf",54,0,99.52,0.585946527708232,0.08,0.276887462097269,0,0,1,0,0.99919595959596,0.00278289702751071,0.998545454545455,0.00503431749267762,0.999266055045872,0.00254025194584652,0.999596964537312,0.00139496257090369,0.99959797979798,0.00139144851375535,0.998870036392666,0.00391091618182642,1,0,1,0,0.0065910816192627,6.12696706391406e-05,614.4,0.5,802,0
"pima","borderline_smote","svm_rbf",54,0,99.6,0.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0065910816192627,6.12696706391406e-05,614.4,0.5,802,0
"pima","borderline_smote","xgb",54,0,0,0,99.6,0.5,0,0,1,0,0,0,0.351566080977846,0.0011459129106188,0.520234113712375,0.00125418060200666,0,0,0.5,0,NA,NA,0.351566080977846,0.00114591291061883,0.5,0,0.0065910816192627,6.12696706391406e-05,614.4,0.5,802,0
"pima","da_smote","knn",51.04,1.94679223339318,83.52,1.58429795177549,16.08,1.68126936172247,2.96,1.94679223339318,0.945185185185185,0.0360517080257996,0.838577777777778,0.0166136520369043,0.7606578045517,0.0208525211529914,0.842671338083276,0.0229534924081498,0.890100299588018,0.0198476482254949,0.891881481481481,0.0204350837150713,0.75476636585805,0.0382340174599971,0.930598650335316,0.0128622783736126,0.957167115600449,0.0090165117661525,0.00507336616516113,7.31732177536599e-05,614.4,0.5,802,0
"pima","da_smote","logit",37.48,0.653197264742181,75.64,0.952190457139047,23.96,1.24096736459909,16.52,0.653197264742181,0.694074074074074,0.0120962456433737,0.759474747474748,0.0116399624415305,0.610240244523746,0.0114584771544939,0.649357154185248,0.00812949155140317,0.725972511964376,0.0064373326303171,0.726774410774411,0.00643094154155805,0.442143048234996,0.0131396830565835,0.729119818430846,0.00404235229227019,0.81460127197905,0.00214813687927549,0.00507336616516113,7.31732177536599e-05,614.4,0.5,802,0
"pima","da_smote","rf",54,0,99.56,0.506622805119022,0.04,0.2,0,0,1,0,0.9996,0.002,0.999272727272727,0.00363636363636364,0.999633027522936,0.00183486238532111,0.999799497484265,0.00100251257867601,0.9998,0.001,0.999436024140372,0.0028198792981402,1,0,1,0,0.00507336616516113,7.31732177536599e-05,614.4,0.5,802,0
"pima","da_smote","svm_rbf",54,0,99.6,0.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00507336616516113,7.31732177536599e-05,614.4,0.5,802,0
"pima","da_smote","xgb",54,0,0,0,99.6,0.5,0,0,1,0,0,0,0.351566080977846,0.0011459129106188,0.520234113712375,0.00125418060200666,0,0,0.5,0,NA,NA,0.351566080977846,0.00114591291061883,0.5,0,0.00507336616516113,7.31732177536599e-05,614.4,0.5,802,0
"pima","da_smote_penn","knn",50.8,1.38443731048635,84.16,1.1060440015358,15.44,1.04403065089106,3.2,1.38443731048635,0.940740740740741,0.0256377279719694,0.844981818181818,0.0103990835172877,0.766955757503239,0.0139801792130068,0.844897847243765,0.0165335086727307,0.891495981397913,0.0143189342224254,0.89286127946128,0.0147990399127925,0.75762364105827,0.0276575889370653,0.834437650254269,0.0166396823894592,0.934345080433969,0.00685174734755299,0.0192792701721191,0.00356768493359492,614.4,0.5,784.52,2.29346898823594
"pima","da_smote_penn","logit",38.16,1.06770782520313,75.04,0.840634680861233,24.56,0.916515138991168,15.84,1.06770782520313,0.706666666666667,0.0197723671333913,0.753426262626263,0.00875977160731867,0.608458162087862,0.00827211781591799,0.653780946967774,0.0109454439808021,0.729562011256496,0.00879016572581174,0.730046464646465,0.00848299342395562,0.447007760955705,0.0155220898242873,0.719344248518217,0.00427547823102432,0.815277066965956,0.0022193447393455,0.0192792701721191,0.00356768493359492,614.4,0.5,784.52,2.29346898823594
"pima","da_smote_penn","rf",54,0,94.72,1.02143689640297,4.88,0.881286937760152,0,0,1,0,0.95100202020202,0.00887313610276551,0.917317296748593,0.0137627015637595,0.956824301845261,0.00747886226086289,0.975183141736535,0.00454838282625775,0.97550101010101,0.00443656805138275,0.934004199753292,0.0113612471884253,0.99029392890439,0.0025813022629683,0.99516835016835,0.0012025068191089,0.0192792701721191,0.00356768493359492,614.4,0.5,784.52,2.29346898823594
"pima","da_smote_penn","svm_rbf",54,0,96.24,1.09087121146357,3.36,0.952190457139046,0,0,1,0,0.966262626262626,0.00958434526626136,0.941671317393425,0.0156096818475971,0.969895600692061,0.00828614452696159,0.98297497120347,0.00487684261808845,0.983131313131313,0.00479217263313068,0.953882638417206,0.0126357935105829,0.968108581601922,0.0299983221772755,0.993022147399925,0.006570122554311,0.0192792701721191,0.00356768493359492,614.4,0.5,784.52,2.29346898823594
"pima","da_smote_penn","xgb",54,0,0,0,99.6,0.5,0,0,1,0,0,0,0.351566080977846,0.0011459129106188,0.520234113712375,0.00125418060200666,0,0,0.5,0,NA,NA,0.351566080977846,0.00114591291061883,0.5,0,0.0192792701721191,0.00356768493359492,614.4,0.5,784.52,2.29346898823594
"pima","ld_smote","knn",47.84,1.21380943040221,82.8,1.38443731048635,16.8,1.3228756555323,6.16,1.21380943040221,0.885925925925926,0.0224779524148557,0.831325252525252,0.0132603514811101,0.740284303908215,0.0165447854507814,0.806454866406532,0.0161163044999711,0.858109024196303,0.0135726717162183,0.858625589225589,0.0137363145277817,0.6938250904687,0.0262873747476735,0.913646388806509,0.00917407552025302,0.94302962962963,0.00634107908926613,0.00457178115844727,0.00159742691471468,614.4,0.5,802,0
"pima","ld_smote","logit",40.36,0.757187779440037,75.68,1.06926766215636,23.92,1.41185457230316,13.64,0.757187779440037,0.747407407407407,0.0140219959155563,0.759886868686869,0.0132562471676758,0.628131761096772,0.0132400125915459,0.682476992208171,0.0101146009038167,0.75354475646476,0.00822061610186759,0.753647138047138,0.00817217953777287,0.491128085436542,0.0163553142959239,0.727374905657918,0.00363752923958404,0.814444070332959,0.00201599689993107,0.00457178115844727,0.00159742691471468,614.4,0.5,802,0
"pima","ld_smote","rf",54,0,99.6,0.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00457178115844727,0.00159742691471468,614.4,0.5,802,0
"pima","ld_smote","svm_rbf",54,0,99.6,0.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00457178115844727,0.00159742691471468,614.4,0.5,802,0
"pima","ld_smote","xgb",54,0,0,0,99.6,0.5,0,0,1,0,0,0,0.351566080977846,0.0011459129106188,0.520234113712375,0.00125418060200666,0,0,0.5,0,NA,NA,0.351566080977846,0.00114591291061883,0.5,0,0.00457178115844727,0.00159742691471468,614.4,0.5,802,0
"pima","penn","knn",38,0,90.6,0.5,9,0,16,0,0.703703703703704,0,0.909636363636364,0.000454545454545485,0.808510638297872,0,0.752475247524752,0,0.800071521646546,0.000199907943530753,0.806670033670034,0.000227272727272743,0.635477351359481,0.000575865089873451,0.837856159833656,0.000337318840831491,0.916632622521511,0.000651889263000416,0.00938967704772949,6.06426486632237e-05,614.4,0.5,611.4,0.5
"pima","penn","logit",33,0,87.6,0.5,12,0,21,0,0.611111111111111,0,0.879515151515151,0.00060606060606061,0.733333333333333,0,0.666666666666667,0,0.733131243517176,0.000252612270196684,0.745313131313131,0.00030303030303025,0.514702016344212,0.000743017523776257,0.729972984481018,0.00245953632866908,0.817091283202395,0.00168817807706711,0.00938967704772949,6.06426486632237e-05,614.4,0.5,611.4,0.5
"pima","penn","rf",53.92,0.276887462097269,98.6,0.5,1,0,0.08,0.276887462097269,0.998518518518518,0.00512754559439387,0.989959595959596,5.05050505050231e-05,0.981791245791246,9.32281017162426e-05,0.990078151546041,0.00258729364854734,0.994226660933229,0.0025568499687922,0.994239057239057,0.00255781013536515,0.984726954866291,0.00398649375893449,0.999255774860751,0.000296450678534625,0.999598279087168,0.000158367368999045,0.00938967704772949,6.06426486632237e-05,614.4,0.5,611.4,0.5
"pima","penn","svm_rbf",54,0,99.6,0.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00938967704772949,6.06426486632237e-05,614.4,0.5,611.4,0.5
"pima","penn","xgb",54,0,0,0,99.6,0.5,0,0,1,0,0,0,0.351566080977846,0.0011459129106188,0.520234113712375,0.00125418060200666,0,0,0.5,0,NA,NA,0.351566080977846,0.00114591291061883,0.5,0,0.00938967704772949,6.06426486632237e-05,614.4,0.5,611.4,0.5
"pima","smote","knn",51.24,1.47986485869487,83.84,1.43410831761993,15.76,1.39283882771841,2.76,1.47986485869487,0.948888888888889,0.0274049047906458,0.841769696969697,0.0139493364726941,0.764979979405772,0.0167642488300623,0.846883631425018,0.0172123382983324,0.893605415329749,0.0148411461903609,0.895329292929293,0.015310488398297,0.761476589896487,0.0287453938189364,0.936148590024654,0.00856999638873214,0.960223419378975,0.00612067067438177,0.00348529815673828,6.03738660868475e-05,614.4,0.5,802,0
