"dataset","split","method","classifier","runtime_seconds","n_train_original","n_train_final","TP","TN","FP","FN","Sensitivity","Specificity","Precision","F1","Gmean","BalancedAccuracy","MCC","AUPRC","AUROC"
"glass4",14,"smote_tomek","svm_rbf",0.000782966613769531,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"smote_tomek","rf",0.000782966613769531,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"smote_tomek","xgb",0.000782966613769531,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"smote_enn","knn",0.00164508819580078,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"smote_enn","logit",0.00164508819580078,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"smote_enn","svm_rbf",0.00164508819580078,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"smote_enn","rf",0.00164508819580078,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"smote_enn","xgb",0.00164508819580078,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"da_smote","knn",3.69548797607422e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"da_smote","logit",3.69548797607422e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"da_smote","svm_rbf",3.69548797607422e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"da_smote","rf",3.69548797607422e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"da_smote","xgb",3.69548797607422e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"penn","knn",0.00154805183410645,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"penn","logit",0.00154805183410645,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"penn","svm_rbf",0.00154805183410645,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"penn","rf",0.00154805183410645,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"penn","xgb",0.00154805183410645,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"ld_smote","knn",3.60012054443359e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"ld_smote","logit",3.60012054443359e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"ld_smote","svm_rbf",3.60012054443359e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"ld_smote","rf",3.60012054443359e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"ld_smote","xgb",3.60012054443359e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"da_smote_penn","knn",0.00157713890075684,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"da_smote_penn","logit",0.00157713890075684,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"da_smote_penn","svm_rbf",0.00157713890075684,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"da_smote_penn","rf",0.00157713890075684,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",14,"da_smote_penn","xgb",0.00157713890075684,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"baseline","knn",1.28746032714844e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"baseline","logit",1.28746032714844e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"baseline","svm_rbf",1.28746032714844e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"baseline","rf",1.28746032714844e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"baseline","xgb",1.28746032714844e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote","knn",2.98023223876953e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote","logit",2.98023223876953e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote","svm_rbf",2.98023223876953e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote","rf",2.98023223876953e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote","xgb",2.98023223876953e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"adasyn","knn",3.60012054443359e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"adasyn","logit",3.60012054443359e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"adasyn","svm_rbf",3.60012054443359e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"adasyn","rf",3.60012054443359e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"adasyn","xgb",3.60012054443359e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"borderline_smote","knn",3.19480895996094e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"borderline_smote","logit",3.19480895996094e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"borderline_smote","svm_rbf",3.19480895996094e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"borderline_smote","rf",3.19480895996094e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"borderline_smote","xgb",3.19480895996094e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote_tomek","knn",0.00077509880065918,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote_tomek","logit",0.00077509880065918,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote_tomek","svm_rbf",0.00077509880065918,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote_tomek","rf",0.00077509880065918,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote_tomek","xgb",0.00077509880065918,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote_enn","knn",0.00165104866027832,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote_enn","logit",0.00165104866027832,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote_enn","svm_rbf",0.00165104866027832,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote_enn","rf",0.00165104866027832,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"smote_enn","xgb",0.00165104866027832,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"da_smote","knn",3.38554382324219e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"da_smote","logit",3.38554382324219e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"da_smote","svm_rbf",3.38554382324219e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"da_smote","rf",3.38554382324219e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"da_smote","xgb",3.38554382324219e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"penn","knn",0.00153899192810059,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"penn","logit",0.00153899192810059,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"penn","svm_rbf",0.00153899192810059,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"penn","rf",0.00153899192810059,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"penn","xgb",0.00153899192810059,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"ld_smote","knn",3.814697265625e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"ld_smote","logit",3.814697265625e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"ld_smote","svm_rbf",3.814697265625e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"ld_smote","rf",3.814697265625e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"ld_smote","xgb",3.814697265625e-05,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"da_smote_penn","knn",0.00158286094665527,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"da_smote_penn","logit",0.00158286094665527,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"da_smote_penn","svm_rbf",0.00158286094665527,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"da_smote_penn","rf",0.00158286094665527,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",15,"da_smote_penn","xgb",0.00158286094665527,172,172,0,0,42,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"baseline","knn",1.28746032714844e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"baseline","logit",1.28746032714844e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"baseline","svm_rbf",1.28746032714844e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"baseline","rf",1.28746032714844e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"baseline","xgb",1.28746032714844e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote","knn",2.69412994384766e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote","logit",2.69412994384766e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote","svm_rbf",2.69412994384766e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote","rf",2.69412994384766e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote","xgb",2.69412994384766e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"adasyn","knn",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"adasyn","logit",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"adasyn","svm_rbf",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"adasyn","rf",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"adasyn","xgb",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"borderline_smote","knn",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"borderline_smote","logit",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"borderline_smote","svm_rbf",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"borderline_smote","rf",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"borderline_smote","xgb",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote_tomek","knn",0.000791072845458984,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote_tomek","logit",0.000791072845458984,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote_tomek","svm_rbf",0.000791072845458984,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote_tomek","rf",0.000791072845458984,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote_tomek","xgb",0.000791072845458984,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote_enn","knn",0.00169801712036133,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote_enn","logit",0.00169801712036133,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote_enn","svm_rbf",0.00169801712036133,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote_enn","rf",0.00169801712036133,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"smote_enn","xgb",0.00169801712036133,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"da_smote","knn",3.40938568115234e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"da_smote","logit",3.40938568115234e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"da_smote","svm_rbf",3.40938568115234e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"da_smote","rf",3.40938568115234e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"da_smote","xgb",3.40938568115234e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"penn","knn",0.00155401229858398,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"penn","logit",0.00155401229858398,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"penn","svm_rbf",0.00155401229858398,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"penn","rf",0.00155401229858398,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"penn","xgb",0.00155401229858398,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"ld_smote","knn",3.91006469726562e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"ld_smote","logit",3.91006469726562e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"ld_smote","svm_rbf",3.91006469726562e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"ld_smote","rf",3.91006469726562e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"ld_smote","xgb",3.91006469726562e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"da_smote_penn","knn",0.00159811973571777,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"da_smote_penn","logit",0.00159811973571777,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"da_smote_penn","svm_rbf",0.00159811973571777,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"da_smote_penn","rf",0.00159811973571777,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",16,"da_smote_penn","xgb",0.00159811973571777,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"baseline","knn",1.28746032714844e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"baseline","logit",1.28746032714844e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"baseline","svm_rbf",1.28746032714844e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"baseline","rf",1.28746032714844e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"baseline","xgb",1.28746032714844e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote","knn",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote","logit",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote","svm_rbf",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote","rf",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote","xgb",3.09944152832031e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"adasyn","knn",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"adasyn","logit",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"adasyn","svm_rbf",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"adasyn","rf",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"adasyn","xgb",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"borderline_smote","knn",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"borderline_smote","logit",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"borderline_smote","svm_rbf",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"borderline_smote","rf",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"borderline_smote","xgb",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote_tomek","knn",0.00078892707824707,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote_tomek","logit",0.00078892707824707,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote_tomek","svm_rbf",0.00078892707824707,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote_tomek","rf",0.00078892707824707,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote_tomek","xgb",0.00078892707824707,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote_enn","knn",0.00168204307556152,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote_enn","logit",0.00168204307556152,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote_enn","svm_rbf",0.00168204307556152,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote_enn","rf",0.00168204307556152,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"smote_enn","xgb",0.00168204307556152,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"da_smote","knn",3.50475311279297e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"da_smote","logit",3.50475311279297e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"da_smote","svm_rbf",3.50475311279297e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"da_smote","rf",3.50475311279297e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"da_smote","xgb",3.50475311279297e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"penn","knn",0.0015869140625,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"penn","logit",0.0015869140625,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"penn","svm_rbf",0.0015869140625,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"penn","rf",0.0015869140625,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"penn","xgb",0.0015869140625,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"ld_smote","knn",3.69548797607422e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"ld_smote","logit",3.69548797607422e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"ld_smote","svm_rbf",3.69548797607422e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"ld_smote","rf",3.69548797607422e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"ld_smote","xgb",3.69548797607422e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"da_smote_penn","knn",0.00161290168762207,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"da_smote_penn","logit",0.00161290168762207,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"da_smote_penn","svm_rbf",0.00161290168762207,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"da_smote_penn","rf",0.00161290168762207,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",17,"da_smote_penn","xgb",0.00161290168762207,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"baseline","knn",1.40666961669922e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"baseline","logit",1.40666961669922e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"baseline","svm_rbf",1.40666961669922e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"baseline","rf",1.40666961669922e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"baseline","xgb",1.40666961669922e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote","knn",2.59876251220703e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote","logit",2.59876251220703e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote","svm_rbf",2.59876251220703e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote","rf",2.59876251220703e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote","xgb",2.59876251220703e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"adasyn","knn",3.00407409667969e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"adasyn","logit",3.00407409667969e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"adasyn","svm_rbf",3.00407409667969e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"adasyn","rf",3.00407409667969e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"adasyn","xgb",3.00407409667969e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"borderline_smote","knn",2.90870666503906e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"borderline_smote","logit",2.90870666503906e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"borderline_smote","svm_rbf",2.90870666503906e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"borderline_smote","rf",2.90870666503906e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"borderline_smote","xgb",2.90870666503906e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote_tomek","knn",0.000811100006103516,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote_tomek","logit",0.000811100006103516,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote_tomek","svm_rbf",0.000811100006103516,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote_tomek","rf",0.000811100006103516,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote_tomek","xgb",0.000811100006103516,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote_enn","knn",0.0016629695892334,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote_enn","logit",0.0016629695892334,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote_enn","svm_rbf",0.0016629695892334,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote_enn","rf",0.0016629695892334,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"smote_enn","xgb",0.0016629695892334,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"da_smote","knn",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"da_smote","logit",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"da_smote","svm_rbf",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"da_smote","rf",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"da_smote","xgb",3.29017639160156e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"penn","knn",0.00156497955322266,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"penn","logit",0.00156497955322266,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"penn","svm_rbf",0.00156497955322266,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"penn","rf",0.00156497955322266,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"penn","xgb",0.00156497955322266,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
"glass4",18,"ld_smote","knn",3.79085540771484e-05,171,171,0,0,43,0,NA,0,0,NA,NA,0,NA,NA,NA
